,batting_team,bowling_team,city,current_score,pp,balls_left,wickets_left,crr,Top_Order,Middle_Order,Lower_Order,Tail,Pressure,Aggression_Mode,last_five,Death_Overs,runs_x
40539,Australia,England,Southampton,141,0,48,8,11.75,0,1,0,0,0,1,66.0,0,248
14561,Afghanistan,West Indies,Lucknow,143,0,1,3,7.2100840336134455,0,0,0,1,0,0,43.0,1,147
5584,Sri Lanka,Pakistan,Abu Dhabi,106,0,21,8,6.424242424242424,0,1,0,0,1,0,35.0,1,124
2707,England,New Zealand,Hamilton,119,0,45,7,9.52,0,1,0,0,0,1,59.0,0,194
20175,Pakistan,Sri Lanka,Johannesburg,37,0,78,7,5.285714285714286,0,1,0,0,1,0,20.0,0,189
40129,England,India,Pune,61,0,80,9,9.15,1,0,0,0,0,1,52.0,0,157
31995,Australia,Sri Lanka,Perth,100,0,21,5,6.0606060606060606,0,0,1,0,1,1,53.0,1,133
49436,England,South Africa,Johannesburg,53,0,79,9,7.7560975609756095,1,0,0,0,0,1,45.0,0,171
56614,Sri Lanka,Australia,Colombo,58,0,66,6,6.444444444444445,0,0,1,0,1,0,31.0,0,128
31009,Pakistan,Australia,Birmingham,138,0,14,4,7.811320754716981,0,0,0,1,0,0,44.0,1,162
26082,India,New Zealand,Wellington,140,0,3,4,7.17948717948718,0,0,0,1,0,0,44.0,1,149
18093,West Indies,New Zealand,Auckland,59,0,54,6,5.363636363636363,0,0,1,0,1,0,36.0,0,126
18816,West Indies,England,London,94,0,63,9,9.894736842105264,1,0,0,0,0,0,43.0,0,208
43317,West Indies,England,Barbados,85,0,55,9,7.846153846153846,1,0,0,0,0,0,29.0,0,170
45616,West Indies,India,Mirpur,99,0,13,5,5.5514018691588785,0,0,1,0,1,0,33.0,1,129
38839,England,South Africa,Chester-le-Street,116,0,2,3,5.898305084745763,0,0,0,1,1,0,33.0,1,118
35061,West Indies,England,London,104,0,28,6,6.782608695652174,0,0,1,0,1,0,36.0,1,125
33147,England,Sri Lanka,Bristol,34,0,83,8,5.513513513513513,0,1,0,0,1,0,31.0,0,136
4110,New Zealand,West Indies,Mount Maunganui,66,1,89,9,12.774193548387096,1,0,0,0,0,1,64.0,0,102
12510,South Africa,India,Chandigarh,130,0,10,5,7.090909090909091,0,0,1,0,0,0,31.0,1,149
27622,West Indies,Australia,Sydney,50,0,73,8,6.382978723404255,0,1,0,0,1,0,35.0,0,138
3406,Pakistan,West Indies,Trinidad,40,1,87,8,7.2727272727272725,0,1,0,0,0,0,36.0,0,137
21887,New Zealand,England,Manchester,19,1,90,8,3.8,0,1,0,0,1,0,19.0,0,123
21674,Australia,New Zealand,Perth,58,0,74,8,7.565217391304348,0,1,0,0,0,1,48.0,0,186
5119,England,India,Bristol,194,0,3,2,9.948717948717949,0,0,0,1,0,1,51.0,1,198
8763,South Africa,Sri Lanka,Johannesburg,59,0,67,9,6.679245283018868,1,0,0,0,1,0,39.0,0,198
42008,West Indies,Australia,Brisbane,123,0,33,7,8.482758620689655,0,1,0,0,0,0,40.0,0,191
34775,South Africa,New Zealand,Auckland,66,0,70,7,7.92,0,1,0,0,0,0,37.0,0,165
22968,South Africa,Bangladesh,Johannesburg,82,0,66,7,9.11111111111111,0,1,0,0,0,0,39.0,0,118
39575,West Indies,New Zealand,Lauderhill,158,0,17,8,9.20388349514563,0,1,0,0,0,1,59.0,1,209
35560,England,Pakistan,Dubai,127,0,20,5,7.62,0,0,1,0,0,0,35.0,1,150
43441,England,West Indies,Barbados,70,0,52,7,6.176470588235294,0,1,0,0,1,0,38.0,0,152
6206,Sri Lanka,India,Mumbai,100,0,24,4,6.25,0,0,0,1,1,0,28.0,1,135
16367,Australia,India,Sydney,125,0,38,7,9.146341463414634,0,1,0,0,0,1,46.0,0,194
37213,India,Australia,Colombo,108,0,23,4,6.680412371134021,0,0,0,1,1,0,33.0,1,140
43873,South Africa,Australia,Centurion,82,0,34,4,5.72093023255814,0,0,0,1,1,0,25.0,0,128
23068,Australia,South Africa,Johannesburg,75,0,53,5,6.7164179104477615,0,0,1,0,1,0,35.0,0,166
22069,Australia,India,Mumbai,116,0,30,6,7.733333333333333,0,0,1,0,0,0,35.0,0,166
7296,Pakistan,West Indies,Karachi,79,0,66,8,8.777777777777779,0,1,0,0,0,0,39.0,0,203
26009,India,New Zealand,Wellington,57,0,76,7,7.7727272727272725,0,1,0,0,0,0,41.0,0,149
15408,Pakistan,England,Manchester,194,0,1,6,9.781512605042018,0,0,1,0,0,1,61.0,1,195
49002,Australia,South Africa,Adelaide,115,0,24,6,7.1875,0,0,1,0,0,1,46.0,1,144
51861,Sri Lanka,New Zealand,Auckland,128,0,4,2,6.620689655172414,0,0,0,1,1,0,41.0,1,142
43740,Australia,India,Rajkot,201,0,0,3,10.05,0,0,0,1,0,0,44.0,1,201
50864,India,Australia,Adelaide,155,0,16,8,8.942307692307692,0,1,0,0,0,1,50.0,1,188
12440,South Africa,India,Chandigarh,43,0,80,9,6.45,1,0,0,0,1,0,32.0,0,149
20114,South Africa,England,Cape Town,113,0,17,4,6.58252427184466,0,0,0,1,1,0,26.0,1,154
29635,Pakistan,South Africa,St Lucia,106,0,32,6,7.2272727272727275,0,0,1,0,0,1,57.0,0,148
17144,New Zealand,Pakistan,Napier,164,0,7,4,8.70796460176991,0,0,0,1,0,1,56.0,1,173
27305,New Zealand,Sri Lanka,Colombo,117,0,21,7,7.090909090909091,0,1,0,0,0,0,33.0,1,141
53374,South Africa,England,Mumbai,137,0,44,7,10.81578947368421,0,1,0,0,0,0,39.0,0,229
28917,Australia,India,Barbados,184,0,0,5,9.2,0,0,1,0,0,0,35.0,1,184
45499,Pakistan,Australia,Mirpur,191,0,0,5,9.55,0,0,1,0,0,1,51.0,1,191
6992,India,Bangladesh,Colombo,176,0,0,7,8.8,0,1,0,0,0,1,59.0,1,176
18914,West Indies,England,London,40,1,91,10,8.275862068965518,1,0,0,0,0,0,40.0,0,169
9989,New Zealand,India,Auckland,50,0,74,7,6.521739130434782,0,1,0,0,1,0,34.0,0,158
12332,Australia,South Africa,Cape Town,105,0,64,10,11.25,1,0,0,0,0,0,43.0,0,193
30403,Australia,England,Barbados,124,0,14,5,7.018867924528302,0,0,1,0,0,1,48.0,1,147
35824,West Indies,Bangladesh,Mirpur,130,0,3,3,6.666666666666667,0,0,0,1,1,0,33.0,1,132
35205,West Indies,England,London,103,0,5,5,5.373913043478261,0,0,1,0,1,0,39.0,1,113
27310,New Zealand,Sri Lanka,Colombo,120,0,16,6,6.923076923076923,0,0,1,0,1,0,32.0,1,141
27118,Pakistan,Sri Lanka,Colombo,53,0,83,8,8.594594594594595,0,1,0,0,0,1,47.0,0,172
53370,South Africa,England,Mumbai,134,0,48,7,11.166666666666666,0,1,0,0,0,0,38.0,0,229
36669,Bangladesh,Pakistan,Pallekele,65,0,77,8,9.069767441860465,0,1,0,0,0,0,43.0,0,175
38999,Pakistan,Bangladesh,Mirpur,43,1,91,9,8.89655172413793,1,0,0,0,0,0,42.0,0,135
37952,Sri Lanka,England,Pallekele,126,0,26,5,8.042553191489361,0,0,1,0,0,0,44.0,1,169
21966,New Zealand,England,Manchester,106,0,11,3,5.834862385321101,0,0,0,1,1,0,33.0,1,123
16467,Australia,India,Sydney,81,0,61,8,8.23728813559322,0,1,0,0,0,0,39.0,0,186
47427,South Africa,Pakistan,Johannesburg,72,0,73,9,9.191489361702128,1,0,0,0,0,0,42.0,0,153
7210,Bangladesh,India,Colombo,110,0,30,5,7.333333333333333,0,0,1,0,0,0,42.0,0,166
14997,Australia,England,Southampton,58,0,62,7,6.0,0,1,0,0,1,0,28.0,0,157
828,South Africa,England,Southampton,77,0,44,7,6.078947368421052,0,1,0,0,1,0,25.0,0,142
22302,West Indies,South Africa,Johannesburg,58,0,47,6,4.767123287671233,0,0,1,0,1,0,24.0,0,131
45211,Pakistan,India,Mirpur,89,0,36,7,6.357142857142857,0,1,0,0,1,0,42.0,0,130
29884,India,Sri Lanka,St Lucia,125,0,30,8,8.333333333333334,0,1,0,0,0,0,35.0,0,163
50594,South Africa,Australia,Johannesburg,124,0,35,7,8.75294117647059,0,1,0,0,0,0,43.0,0,204
53715,Sri Lanka,West Indies,Bangalore,56,0,58,5,5.419354838709677,0,0,1,0,1,0,20.0,0,122
3944,Afghanistan,West Indies,St Kitts,124,0,10,5,6.763636363636364,0,0,1,0,1,0,41.0,1,146
37796,West Indies,New Zealand,Pallekele,86,0,59,7,8.459016393442623,0,1,0,0,0,0,34.0,0,139
6143,Sri Lanka,India,Mumbai,37,1,83,7,6.0,0,1,0,0,1,0,30.0,0,135
49104,South Africa,Australia,Melbourne,61,0,44,6,4.815789473684211,0,0,1,0,1,0,17.0,0,101
952,England,South Africa,Cardiff,122,0,43,8,9.506493506493506,0,1,0,0,0,1,57.0,0,181
40856,Pakistan,South Africa,Centurion,42,1,85,9,7.2,1,0,0,0,0,0,38.0,0,195
52066,Pakistan,New Zealand,Hamilton,76,0,47,7,6.2465753424657535,0,1,0,0,1,0,38.0,0,168
34066,Sri Lanka,Australia,Pallekele,96,0,43,7,7.48051948051948,0,1,0,0,0,0,33.0,0,198
6728,Sri Lanka,Bangladesh,Colombo,174,0,18,6,10.235294117647058,0,0,1,0,0,1,49.0,1,214
36285,West Indies,Australia,Colombo,53,1,84,8,8.833333333333334,0,1,0,0,0,1,45.0,0,191
42418,Sri Lanka,Bangladesh,Pallekele,68,0,80,9,10.2,1,0,0,0,0,1,47.0,0,198
47540,Pakistan,South Africa,Cape Town,40,0,81,9,6.153846153846154,1,0,0,0,1,0,37.0,0,176
20739,New Zealand,South Africa,Durban,138,0,12,3,7.666666666666667,0,0,0,1,0,0,42.0,1,153
35635,England,Pakistan,Abu Dhabi,57,0,65,8,6.218181818181818,0,1,0,0,1,0,28.0,0,129
48713,England,Australia,Cardiff,60,0,62,8,6.206896551724138,0,1,0,0,1,0,41.0,0,182
104,Australia,Sri Lanka,Melbourne,139,0,18,7,8.176470588235293,0,1,0,0,0,1,49.0,1,168
34036,Sri Lanka,Australia,Pallekele,63,0,71,8,7.714285714285714,0,1,0,0,0,0,36.0,0,198
18972,West Indies,England,London,126,0,36,7,9.0,0,1,0,0,0,1,58.0,0,169
1070,West Indies,England,Chester-le-Street,122,0,49,7,10.309859154929578,0,1,0,0,0,0,42.0,0,176
28460,Australia,Bangladesh,Barbados,35,0,83,8,5.675675675675675,0,1,0,0,1,0,32.0,0,141
26513,Sri Lanka,India,Colombo,73,0,68,9,8.423076923076923,1,0,0,0,0,0,42.0,0,171
41186,New Zealand,England,Hamilton,179,0,3,5,9.179487179487179,0,0,1,0,0,1,54.0,1,192
7674,South Africa,Sri Lanka,Colombo,73,0,55,4,6.7384615384615385,0,0,0,1,1,0,25.0,0,98
1445,West Indies,India,Lauderhill,167,0,50,9,14.314285714285715,1,0,0,0,0,1,76.0,0,245
31492,Sri Lanka,India,Nagpur,152,0,23,7,9.402061855670103,0,1,0,0,0,1,55.0,1,215
12976,India,West Indies,Mumbai,158,0,34,8,11.023255813953488,0,1,0,0,0,1,48.0,0,240
47861,Bangladesh,Sri Lanka,Chittagong,107,0,11,2,5.889908256880734,0,0,0,1,1,0,35.0,1,120
32422,New Zealand,Sri Lanka,Lauderhill,17,1,84,5,2.8333333333333335,0,0,1,0,1,0,14.0,0,81
32364,New Zealand,Sri Lanka,Lauderhill,95,0,20,4,5.7,0,0,0,1,1,0,34.0,1,120
49335,England,South Africa,Cape Town,78,0,55,6,7.2,0,0,1,0,0,0,32.0,0,134
41509,Pakistan,Australia,Dubai,91,0,43,8,7.090909090909091,0,1,0,0,0,1,45.0,0,151
56252,Sri Lanka,Pakistan,Mirpur,26,1,90,10,5.2,1,0,0,0,1,0,26.0,0,150
20936,Sri Lanka,Australia,Cape Town,37,0,68,5,4.269230769230769,0,0,1,0,1,0,22.0,0,101
34057,Sri Lanka,Australia,Pallekele,88,0,51,8,7.6521739130434785,0,1,0,0,0,0,38.0,0,198
40878,Pakistan,South Africa,Centurion,90,0,64,9,9.642857142857142,1,0,0,0,0,1,55.0,0,195
10431,Pakistan,Australia,Abu Dhabi,133,0,13,3,7.457943925233645,0,0,0,1,0,0,32.0,1,155
24154,Australia,Sri Lanka,Nottingham,48,1,84,8,8.0,0,1,0,0,0,1,46.0,0,159
52470,West Indies,Sri Lanka,Colombo,138,0,21,6,8.363636363636363,0,0,1,0,0,0,41.0,1,162
7888,Pakistan,Australia,Harare,80,0,68,9,9.23076923076923,1,0,0,0,0,0,42.0,0,194
29774,New Zealand,England,St Lucia,129,0,15,6,7.371428571428571,0,0,1,0,0,0,44.0,1,149
52187,New Zealand,Pakistan,Wellington,97,0,50,7,8.314285714285715,0,1,0,0,0,0,35.0,0,196
25035,New Zealand,Pakistan,London,42,0,74,7,5.478260869565218,0,1,0,0,1,0,21.0,0,99
40701,England,Australia,Chester-le-Street,187,0,7,8,9.929203539823009,0,1,0,0,0,1,56.0,1,195
26557,Sri Lanka,India,Colombo,130,0,25,7,8.210526315789474,0,1,0,0,0,0,44.0,1,171
30767,New Zealand,Australia,Christchurch,210,0,2,4,10.677966101694915,0,0,0,1,0,1,65.0,1,214
19232,West Indies,Bangladesh,Johannesburg,103,0,29,8,6.791208791208791,0,1,0,0,1,0,33.0,1,164
241,Australia,Sri Lanka,Adelaide,181,0,8,6,9.696428571428571,0,0,1,0,0,1,53.0,1,187
50261,Pakistan,Sri Lanka,Colombo,175,0,1,5,8.823529411764707,0,0,1,0,0,1,59.0,1,175
49224,South Africa,Australia,Sydney,98,0,45,8,7.84,0,1,0,0,0,0,37.0,0,145
1718,West Indies,Pakistan,Dubai,78,0,27,2,5.032258064516129,0,0,0,1,1,0,31.0,1,115
9346,Bangladesh,West Indies,Lauderhill,27,1,90,8,5.4,0,1,0,0,1,0,27.0,0,171
47985,South Africa,West Indies,Cape Town,149,0,10,6,8.127272727272727,0,0,1,0,0,0,42.0,1,165
3162,Bangladesh,Sri Lanka,Colombo,58,0,83,7,9.405405405405405,0,1,0,0,0,0,44.0,0,155
39055,Pakistan,Bangladesh,Mirpur,97,0,36,6,6.928571428571429,0,0,1,0,1,0,36.0,0,135
17099,New Zealand,Pakistan,Napier,83,0,52,7,7.323529411764706,0,1,0,0,0,0,30.0,0,173
30261,Pakistan,Australia,St Lucia,119,0,29,7,7.846153846153846,0,1,0,0,0,0,32.0,1,191
36238,South Africa,Sri Lanka,Hambantota,61,1,86,8,10.764705882352942,0,1,0,0,0,1,53.0,0,78
54260,India,Bangladesh,Bangalore,132,0,8,4,7.071428571428571,0,0,0,1,0,0,37.0,1,146
4435,Pakistan,New Zealand,Auckland,86,0,64,10,9.214285714285714,1,0,0,0,0,1,51.0,0,201
28297,Australia,Pakistan,St Lucia,191,0,4,3,9.879310344827585,0,0,0,1,0,1,62.0,1,191
7188,Bangladesh,India,Colombo,77,0,51,6,6.695652173913044,0,0,1,0,1,0,35.0,0,166
25515,South Africa,India,Nottingham,50,0,81,9,7.6923076923076925,1,0,0,0,0,0,37.0,0,130
13522,New Zealand,India,Auckland,116,0,49,8,9.80281690140845,0,1,0,0,0,0,43.0,0,203
13605,New Zealand,India,Auckland,44,1,87,10,8.0,1,0,0,0,0,0,32.0,0,132
12626,India,Bangladesh,Delhi,115,0,15,5,6.571428571428571,0,0,1,0,1,0,34.0,1,148
26321,New Zealand,West Indies,Hamilton,165,0,16,4,9.51923076923077,0,0,0,1,0,0,26.0,1,191
7558,West Indies,Pakistan,Karachi,75,0,49,8,6.338028169014085,0,1,0,0,1,0,34.0,0,153
41053,England,New Zealand,Auckland,194,0,14,6,10.981132075471699,0,0,1,0,0,1,57.0,1,214
51706,New Zealand,Sri Lanka,Mount Maunganui,116,0,37,9,8.385542168674698,1,0,0,0,0,0,32.0,0,182
51609,England,Pakistan,Manchester,123,0,14,4,6.962264150943396,0,0,0,1,1,0,30.0,1,135
1061,West Indies,England,Chester-le-Street,108,0,58,8,10.451612903225806,0,1,0,0,0,0,36.0,0,176
27063,Bangladesh,West Indies,St Kitts,100,0,17,2,5.825242718446602,0,0,0,1,1,0,26.0,1,118
15179,England,Australia,Southampton,141,0,6,5,7.421052631578948,0,0,1,0,0,0,43.0,1,145
39417,South Africa,India,Johannesburg,110,0,45,9,8.8,1,0,0,0,0,0,44.0,0,219
31113,Pakistan,England,Cardiff,87,0,31,7,5.865168539325842,0,1,0,0,1,0,27.0,0,126
55801,Pakistan,India,Mirpur,44,0,65,4,4.8,0,0,0,1,1,0,18.0,0,83
42946,Australia,England,Hobart,113,0,52,9,9.970588235294118,1,0,0,0,0,1,50.0,0,213
51406,Sri Lanka,England,Southampton,27,1,92,9,5.785714285714286,1,0,0,0,1,0,27.0,0,140
4597,Pakistan,New Zealand,Mount Maunganui,114,0,32,7,7.7727272727272725,0,1,0,0,0,1,46.0,0,181
48486,New Zealand,Pakistan,Dubai,93,0,41,6,7.063291139240507,0,0,1,0,0,0,40.0,0,135
26135,New Zealand,West Indies,Auckland,57,0,75,8,7.6,0,1,0,0,0,0,36.0,0,155
16263,Bangladesh,Pakistan,Lahore,115,0,16,6,6.634615384615385,0,0,1,0,1,0,38.0,1,136
42376,India,Pakistan,Bangalore,133,0,0,1,6.65,0,0,0,1,1,0,25.0,1,133
39946,Pakistan,Sri Lanka,Hambantota,100,0,18,6,5.882352941176471,0,0,1,0,1,1,46.0,1,122
39319,West Indies,Australia,Barbados,146,0,23,4,9.030927835051546,0,0,0,1,0,0,30.0,1,160
53587,South Africa,Afghanistan,Mumbai,90,0,63,9,9.473684210526315,1,0,0,0,0,1,46.0,0,209
48443,New Zealand,Pakistan,Dubai,35,0,83,7,5.675675675675675,0,1,0,0,1,0,26.0,0,135
4318,Pakistan,New Zealand,Wellington,39,0,61,4,3.9661016949152543,0,0,0,1,1,0,18.0,0,105
19360,England,Australia,Cape Town,119,0,24,5,7.4375,0,0,1,0,0,0,44.0,1,135
31435,Sri Lanka,India,Nagpur,51,0,80,9,7.65,1,0,0,0,0,0,41.0,0,215
25260,England,West Indies,London,45,1,88,9,8.4375,1,0,0,0,0,0,44.0,0,161
19861,New Zealand,India,Johannesburg,158,0,15,5,9.028571428571428,0,0,1,0,0,1,67.0,1,190
52446,West Indies,Sri Lanka,Colombo,101,0,45,6,8.08,0,0,1,0,0,0,30.0,0,162
46235,Bangladesh,India,Mirpur,112,0,17,5,6.524271844660194,0,0,1,0,1,0,34.0,1,138
53475,Pakistan,India,Kolkata,42,0,66,9,4.666666666666667,1,0,0,0,1,0,22.0,0,118
11754,Pakistan,Australia,Sydney,90,0,40,7,6.75,0,1,0,0,1,0,33.0,0,107
34654,New Zealand,South Africa,Hamilton,72,0,67,9,8.150943396226415,1,0,0,0,0,0,37.0,0,173
38399,West Indies,Australia,Colombo,59,0,72,8,7.375,0,1,0,0,0,0,42.0,0,205
32789,Pakistan,New Zealand,Auckland,62,0,72,5,7.75,0,0,1,0,0,0,30.0,0,143
37978,Sri Lanka,England,Pallekele,168,0,2,4,8.542372881355933,0,0,0,1,0,1,47.0,1,169
8496,Sri Lanka,South Africa,Cape Town,45,0,82,7,7.105263157894737,0,1,0,0,0,1,45.0,0,134
54968,Afghanistan,West Indies,Nagpur,65,0,39,5,4.814814814814815,0,0,1,0,1,0,22.0,0,123
38880,South Africa,England,Manchester,49,0,81,5,7.538461538461538,0,0,1,0,0,0,35.0,0,77
34927,India,England,Kolkata,83,0,39,4,6.148148148148148,0,0,0,1,1,0,27.0,0,120
3656,Afghanistan,West Indies,St Kitts,34,0,81,7,5.230769230769231,0,1,0,0,1,0,24.0,0,110
32949,New Zealand,Pakistan,Hamilton,99,0,39,7,7.333333333333333,0,1,0,0,0,0,34.0,0,185
46184,Bangladesh,India,Mirpur,51,0,68,7,5.884615384615385,0,1,0,0,1,0,30.0,0,138
26268,New Zealand,West Indies,Hamilton,96,0,66,10,10.666666666666666,1,0,0,0,0,1,59.0,0,191
54629,New Zealand,Bangladesh,Kolkata,135,0,6,4,7.105263157894737,0,0,0,1,0,0,44.0,1,145
48058,South Africa,West Indies,Johannesburg,121,0,60,8,12.1,0,1,0,0,0,1,72.0,0,231
18202,South Africa,Australia,Johannesburg,67,0,68,9,7.730769230769231,1,0,0,0,0,0,40.0,0,201
16112,Bangladesh,Pakistan,Lahore,86,0,43,9,6.701298701298701,1,0,0,0,1,0,34.0,0,141
6577,Bangladesh,India,Colombo,95,0,36,6,6.785714285714286,0,0,1,0,1,0,27.0,0,139
13615,New Zealand,India,Auckland,58,0,77,9,8.093023255813954,1,0,0,0,0,0,39.0,0,132
46560,India,Australia,Mirpur,53,0,69,7,6.235294117647059,0,1,0,0,1,0,25.0,0,159
19181,West Indies,Bangladesh,Johannesburg,37,0,79,9,5.414634146341464,1,0,0,0,1,0,24.0,0,164
11501,Sri Lanka,Australia,Brisbane,73,0,57,6,6.9523809523809526,0,0,1,0,1,0,40.0,0,117
25665,Pakistan,South Africa,Nottingham,87,0,53,8,7.791044776119403,0,1,0,0,0,0,39.0,0,149
5303,New Zealand,India,Rajkot,73,0,64,10,7.821428571428571,1,0,0,0,0,0,43.0,0,196
10911,New Zealand,Pakistan,Dubai,106,0,27,6,6.838709677419355,0,0,1,0,1,0,37.0,1,153
11214,India,West Indies,Lucknow,36,1,90,10,7.2,1,0,0,0,0,0,36.0,0,195
14246,India,West Indies,Lauderhill,71,0,68,9,8.192307692307692,1,0,0,0,0,0,39.0,0,167
16268,Bangladesh,Pakistan,Lahore,119,0,11,5,6.5504587155963305,0,0,1,0,1,0,38.0,1,136
41830,Sri Lanka,Australia,Melbourne,33,1,89,9,6.387096774193548,1,0,0,0,1,0,28.0,0,161
47562,Pakistan,South Africa,Cape Town,62,0,60,8,6.2,0,1,0,0,1,0,36.0,0,176
51449,Sri Lanka,England,Southampton,83,0,50,5,7.114285714285714,0,0,1,0,0,0,25.0,0,140
36075,New Zealand,Bangladesh,Pallekele,183,0,3,8,9.384615384615385,0,1,0,0,0,1,63.0,1,191
20202,Pakistan,Sri Lanka,Johannesburg,85,0,52,7,7.5,0,1,0,0,0,1,51.0,0,189
48212,Pakistan,Australia,Dubai,61,0,36,3,4.357142857142857,0,0,0,1,1,0,18.0,0,96
29225,England,South Africa,Barbados,74,0,70,9,8.88,1,0,0,0,0,0,43.0,0,168
17148,New Zealand,Pakistan,Napier,169,0,3,4,8.666666666666666,0,0,0,1,0,1,52.0,1,173
49822,New Zealand,South Africa,Durban,78,0,63,9,8.210526315789474,1,0,0,0,0,0,41.0,0,151
49308,England,South Africa,Cape Town,52,0,82,9,8.210526315789474,1,0,0,0,0,0,34.0,0,134
13476,New Zealand,India,Auckland,50,1,92,10,10.714285714285714,1,0,0,0,0,1,50.0,0,203
34699,New Zealand,South Africa,Hamilton,129,0,24,7,8.0625,0,1,0,0,0,0,36.0,1,173
24411,Sri Lanka,West Indies,Nottingham,79,0,73,10,10.085106382978724,1,0,0,0,0,1,47.0,0,192
10173,New Zealand,India,Hamilton,177,0,20,7,10.62,0,1,0,0,0,1,59.0,1,212
35198,West Indies,England,London,98,0,12,5,5.444444444444445,0,0,1,0,1,0,41.0,1,113
49254,South Africa,Australia,Sydney,130,0,15,6,7.428571428571429,0,0,1,0,0,0,32.0,1,145
11436,Australia,Sri Lanka,Adelaide,233,0,0,8,11.553719008264462,0,1,0,0,0,1,54.0,1,233
2371,England,Australia,Melbourne,137,0,0,3,6.85,0,0,0,1,1,0,43.0,1,137
9054,Australia,India,Melbourne,122,0,11,3,6.715596330275229,0,0,0,1,1,1,48.0,1,132
29501,Australia,Sri Lanka,Barbados,78,0,42,5,6.0,0,0,1,0,1,0,24.0,0,168
45090,Afghanistan,Bangladesh,Mirpur,55,0,52,5,4.852941176470588,0,0,1,0,1,0,18.0,0,72
9733,Bangladesh,West Indies,Dhaka,67,0,77,9,9.348837209302326,1,0,0,0,0,1,47.0,0,211
3230,Bangladesh,Sri Lanka,Colombo,132,0,17,5,7.689320388349515,0,0,1,0,0,0,44.0,1,155
14864,England,Australia,Southampton,64,0,74,9,8.347826086956522,1,0,0,0,0,0,33.0,0,162
45875,West Indies,Bangladesh,Mirpur,168,0,2,4,8.542372881355933,0,0,0,1,0,1,52.0,1,171
21361,New Zealand,Pakistan,Cape Town,116,0,19,3,6.891089108910891,0,0,0,1,1,0,38.0,1,143
18079,West Indies,New Zealand,Auckland,42,0,68,7,4.846153846153846,0,1,0,0,1,0,28.0,0,126
15633,Sri Lanka,Pakistan,Lahore,135,0,24,7,8.4375,0,1,0,0,0,0,44.0,1,165
27051,Bangladesh,West Indies,St Kitts,87,0,29,3,5.736263736263736,0,0,0,1,1,0,22.0,1,118
32070,Australia,England,Adelaide,83,0,69,10,9.764705882352942,1,0,0,0,0,1,59.0,0,157
4197,New Zealand,West Indies,Mount Maunganui,118,0,58,10,11.419354838709678,1,0,0,0,0,1,61.0,0,243
5405,Sri Lanka,Pakistan,Abu Dhabi,36,1,86,8,6.352941176470588,0,1,0,0,1,0,33.0,0,102
12688,Bangladesh,India,Rajkot,61,0,74,9,7.956521739130435,1,0,0,0,0,0,38.0,0,153
26024,India,New Zealand,Wellington,63,0,61,7,6.406779661016949,0,1,0,0,1,0,27.0,0,149
22642,Australia,West Indies,Barbados,66,0,76,9,9.0,1,0,0,0,0,0,40.0,0,97
28898,Australia,India,Barbados,167,0,19,7,9.92079207920792,0,1,0,0,0,1,54.0,1,184
56085,Sri Lanka,India,Mirpur,105,0,16,3,6.0576923076923075,0,0,0,1,1,0,33.0,1,138
31996,Australia,Sri Lanka,Perth,101,0,20,5,6.06,0,0,1,0,1,1,50.0,1,133
14796,Afghanistan,Bangladesh,Dhaka,121,0,19,5,7.188118811881188,0,0,1,0,0,0,38.0,1,164
47581,Pakistan,South Africa,Cape Town,101,0,41,8,7.670886075949367,0,1,0,0,0,1,55.0,0,176
30632,New Zealand,Australia,Wellington,111,0,12,3,6.166666666666667,0,0,0,1,1,0,39.0,1,118
15689,Sri Lanka,Pakistan,Lahore,45,1,88,8,8.4375,0,1,0,0,0,0,44.0,0,182
11280,India,West Indies,Lucknow,133,0,29,9,8.76923076923077,1,0,0,0,0,1,48.0,1,195
45012,New Zealand,Sri Lanka,Pallekele,134,0,7,5,7.115044247787611,0,0,1,0,0,0,43.0,1,142
22886,Australia,England,Manchester,103,0,26,7,6.574468085106383,0,1,0,0,1,0,36.0,1,145
2304,England,Australia,Melbourne,63,0,63,7,6.631578947368421,0,1,0,0,1,0,29.0,0,137
9725,Bangladesh,West Indies,Dhaka,61,1,84,9,10.166666666666666,1,0,0,0,0,1,51.0,0,211
47121,Sri Lanka,West Indies,Mirpur,142,0,9,5,7.675675675675675,0,0,1,0,0,1,51.0,1,160
44529,West Indies,New Zealand,Wellington,156,0,2,5,7.932203389830509,0,0,1,0,0,1,55.0,1,159
1052,West Indies,England,Chester-le-Street,99,0,65,9,10.8,1,0,0,0,0,1,55.0,0,176
6316,Bangladesh,Sri Lanka,Dhaka,124,0,41,7,9.417721518987342,0,1,0,0,0,0,39.0,0,193
6140,Sri Lanka,India,Mumbai,33,1,86,7,5.823529411764706,0,1,0,0,1,0,27.0,0,135
8572,Sri Lanka,South Africa,Cape Town,113,0,11,4,6.220183486238532,0,0,0,1,1,0,31.0,1,134
32910,New Zealand,Pakistan,Hamilton,54,0,78,9,7.714285714285714,1,0,0,0,0,0,42.0,0,185
7174,Bangladesh,India,Colombo,64,0,65,7,6.9818181818181815,0,1,0,0,1,0,37.0,0,166
37038,South Africa,Pakistan,Colombo,34,0,75,7,4.533333333333333,0,1,0,0,1,0,25.0,0,133
48397,South Africa,West Indies,Durban,172,0,6,7,9.052631578947368,0,1,0,0,0,1,50.0,1,195
